Feature,Importance
cat__Order City_Naumburg,4.784961707816567e-06
cat__Order City_Larache,4.784132590611289e-06
cat__Order City_Coimbra,4.770700818187126e-06
cat__Order City_Pontevedra,4.755438337997281e-06
cat__Order City_Gwalior,4.753368571273885e-06
cat__Order City_Weihai,4.734578724436013e-06
cat__Order State_Värmland,4.730532433438961e-06
cat__Order City_Lattes,4.728935201273154e-06
cat__Order City_Beirut,4.720204614913719e-06
cat__Order City_Flers,4.7194915867637536e-06
cat__Order City_Rondonópolis,4.706064806472602e-06
cat__Order City_Vacaria,4.705508051814139e-06
cat__Order City_Capannori,4.691779742153443e-06
cat__Order City_Wasquehal,4.68808649711671e-06
cat__Order State_Jutlandia Central,4.683350972667043e-06
cat__Order City_Pingxiang,4.676043834686365e-06
cat__Order City_Agen,4.675542915534174e-06
cat__Order City_Sunnyvale,4.668048191527081e-06
cat__Order Country_Burkina Faso,4.6579659351890695e-06
cat__Order City_Romeoville,4.657456212890129e-06
cat__Order City_Fukuyama,4.6473709722726115e-06
cat__Order State_Asunción,4.6332466796443485e-06
cat__Order City_Spijkenisse,4.6224307377499655e-06
cat__Order City_Zhuzhou,4.615698987463422e-06
cat__Order City_Ouagadougou,4.604139478063199e-06
cat__Order City_Chengjiang,4.6041083678676735e-06
cat__Order State_Coimbra,4.581528087475723e-06
cat__Order City_Bikaner,4.577751153993574e-06
cat__Order City_Georgetown,4.570288682774039e-06
cat__Order City_Clifton,4.567847611287695e-06
cat__Order State_Sikasso,4.550924295600199e-06
cat__Order City_Mitry-Mory,4.549937094001733e-06
cat__Order City_Borujerd,4.547762573506101e-06
cat__Order City_Cumaná,4.52467368163427e-06
cat__Order City_Amstelveen,4.517197296248851e-06
cat__Order City_Vaulx-en-Velin,4.510090063904119e-06
cat__Order City_Arusha,4.509350651856761e-06
cat__Order City_Krugersdorp,4.5034146806183415e-06
cat__Order City_Kirkwood,4.478500615024604e-06
cat__Order City_College Station,4.47625915684121e-06
cat__Order State_Liberec,4.45125392625236e-06
cat__Order City_Oak Park,4.428708021453791e-06
cat__Order City_Kamina,4.4197805514920125e-06
cat__Order City_East Kilbride,4.410373763212484e-06
cat__Order City_Jiaozuo,4.399778993104493e-06
cat__Order State_Gulu,4.378032272880253e-06
cat__Order City_Praia Grande,4.3682059366521505e-06
cat__Order City_Pensacola,4.35776139839465e-06
cat__Order City_Mâcon,4.347907248253665e-06
cat__Order Country_Omán,4.3333429260541124e-06
cat__Order State_Mpumalanga,4.32312626906745e-06
cat__Order State_Igdir,4.317639222012921e-06
cat__Order City_Facatativá,4.31659600005681e-06
cat__Order State_Qinghai,4.316435555260721e-06
cat__Order City_El Aaiún,4.315963552971549e-06
cat__Order City_Milford,4.304794095200672e-06
cat__Customer City_Freehold,4.289497939926513e-06
cat__Order City_Ruda Slaska,4.286339489856203e-06
cat__Order State_Catamarca,4.27724673715902e-06
cat__Order City_Los Patios,4.273106095983799e-06
cat__Order City_Maxixe,4.272677137966499e-06
cat__Order City_Muskogee,4.2512350622275634e-06
cat__Order City_Hadera,4.240775987588153e-06
cat__Order City_Oleksandriya,4.238406185162681e-06
cat__Order City_Villeparisis,4.237464358285499e-06
cat__Order City_Maisons-Laffitte,4.226181108406354e-06
cat__Order City_Liberec,4.221406321499615e-06
cat__Order City_Montbrison,4.2199937677578965e-06
cat__Order City_Uruguaiana,4.213375447880949e-06
cat__Order City_Yingcheng,4.19244278143811e-06
cat__Order City_Durres,4.192175494907541e-06
cat__Order City_Arnhem,4.186200932585601e-06
cat__Order City_Yulin,4.183993617361307e-06
cat__Order City_Rheine,4.182467545045051e-06
cat__Order City_Pico Rivera,4.176565576289375e-06
cat__Order City_Karimnagar,4.176274949443136e-06
cat__Order City_Cremona,4.170457693532179e-06
cat__Order City_Chelmsford,4.167249442965753e-06
cat__Order City_Mascate,4.152142730382057e-06
cat__Order City_Valparaíso de Goiás,4.149401175691957e-06
cat__Order City_Cruzeiro,4.1487768659143325e-06
cat__Order City_Sahuayo de José María Morelos,4.137594723105896e-06
cat__Order City_Aligudarz,4.135116283207226e-06
cat__Order City_Sonderborg,4.121440055831739e-06
cat__Order City_Kuito,4.101894871769293e-06
cat__Order City_Lund,4.10128081491245e-06
cat__Order State_Mascate,4.097887365529155e-06
cat__Order City_Witten,4.086027424011012e-06
cat__Order City_Linden,4.077686975244123e-06
cat__Order City_Novo Cruzeiro,4.075991263490801e-06
cat__Order City_Neijiang,4.074855057097849e-06
cat__Order City_Kafr ad Dawwar,4.074820684859338e-06
cat__Order City_Coudekerque-Branche,4.063793300298001e-06
cat__Order City_Barueri,4.057565850289685e-06
cat__Order City_Fianarantsoa,4.055189305856375e-06
cat__Order City_Sète,4.050174339417747e-06
cat__Order City_Pingnan,4.049991885670737e-06
cat__Order City_Owerri,4.048326710871263e-06
cat__Order State_Durrës,4.017204854488279e-06
cat__Order City_Wenling,4.014130495594455e-06
cat__Order State_Beirut,3.989838877882037e-06
cat__Order City_Cotia,3.984647777901002e-06
cat__Order City_Matadi,3.982170499464601e-06
cat__Order State_Meta,3.978213911410354e-06
cat__Order State_Tabora,3.974632765277119e-06
cat__Order City_Neuquén,3.973832008433343e-06
cat__Order City_Anyang,3.973609993875368e-06
cat__Order State_Paramaribo,3.9709703300507994e-06
cat__Order City_Cipolletti,3.968236821738269e-06
cat__Order City_Palu,3.962053836614173e-06
cat__Order City_Tulancingo,3.961388287880779e-06
cat__Order City_Hengyang,3.954845853246042e-06
cat__Order City_Pouso Alegre,3.939412497288134e-06
cat__Order City_Bastia,3.938952378259762e-06
cat__Order City_Anglet,3.9081397015072675e-06
cat__Order City_Saint-Dizier,3.906393902543858e-06
cat__Order City_Tanga,3.90431536593473e-06
cat__Order City_Harlingen,3.88628912038622e-06
cat__Order City_Jataí,3.869209061095926e-06
cat__Order City_Myslowice,3.862976331983129e-06
cat__Order Country_Sáhara Occidental,3.859662717437556e-06
cat__Order State_Nigde,3.856291661772867e-06
cat__Order State_Inhambane,3.8511229497551345e-06
cat__Order City_Waukesha,3.829564199520663e-06
cat__Order City_Euskirchen,3.825518325588163e-06
cat__Order City_Barretos,3.82009809366632e-06
cat__Order City_Castellammare di Stabia,3.81637827195824e-06
cat__Order City_Ottawa,3.779054987896187e-06
cat__Order City_Bloemfontein,3.7471655909087586e-06
cat__Order State_Mara,3.741393975165445e-06
cat__Order City_Leoben,3.7380439820318206e-06
cat__Order City_Norman,3.72393437671334e-06
cat__Order City_Samarra,3.7168410346399996e-06
cat__Order City_Settat,3.7154525362528334e-06
cat__Order State_Saga,3.7080943880344214e-06
cat__Order City_Rolândia,3.7057147831898683e-06
cat__Order City_Matsumoto,3.6982570805439323e-06
cat__Order City_Bengkulu,3.683585063906453e-06
cat__Order State_Imo,3.6821444820321602e-06
cat__Order City_Linyi,3.6791485105067227e-06
cat__Order City_Nzerekore,3.675459382209722e-06
cat__Order State_Ebonyi,3.6729772085997825e-06
cat__Order City_Porto-Novo,3.663888347693002e-06
cat__Order State_Ishikawa,3.6627196842596613e-06
cat__Order City_Yicheng,3.6592611150704663e-06
cat__Order City_Davis,3.6552431932889586e-06
cat__Order City_Umtata,3.653806407668181e-06
cat__Order State_Estado Libre,3.637677832266758e-06
cat__Order City_Burnaby,3.6281707183111124e-06
cat__Order City_Mantes-la-Ville,3.627846411047269e-06
cat__Order City_Rancho Cucamonga,3.604741268301271e-06
cat__Order City_Fernando de la Mora,3.599350333015852e-06
cat__Order City_Redding,3.5985172642993667e-06
cat__Order City_Macheng,3.5946761685047732e-06
cat__Order City_Cambé,3.5944278938684033e-06
cat__Order City_Ebolowa,3.591596425027376e-06
cat__Order City_Juliaca,3.5881666564324234e-06
cat__Order City_Ijuí,3.581218680026316e-06
cat__Order State_Atacama,3.5790526640508664e-06
cat__Order City_Bozeman,3.57705497522379e-06
cat__Order City_Southampton,3.5653341010962987e-06
cat__Order State_Aveiro,3.5572221443555483e-06
cat__Order City_Legnano,3.5436968017796597e-06
cat__Order City_Changshu,3.5315250074889898e-06
cat__Order City_Zhoukou,3.5287250292063277e-06
cat__Order City_Helena,3.528363459121509e-06
cat__Order City_Les Pennes-Mirabeau,3.5096061473978922e-06
cat__Order City_Piura,3.501673702822922e-06
cat__Order City_Bhatinda,3.499841008348127e-06
cat__Order City_Cluses,3.4965242870625504e-06
cat__Order City_Bandirma,3.48081163612205e-06
cat__Order City_Evanston,3.474222613134952e-06
cat__Order City_Siirt,3.4639106766054928e-06
cat__Order City_Mauá,3.4584255378958436e-06
cat__Order City_Funabashi,3.4564355641979765e-06
cat__Order City_La Chapelle-sur-Erdre,3.4366505901755173e-06
cat__Order City_Gravesend,3.429050433860693e-06
cat__Order City_Bisceglie,3.428726366613662e-06
cat__Order City_Northwich,3.4268987891196103e-06
cat__Order City_Hot Springs,3.418615243486719e-06
cat__Order State_El Aaiún,3.411891425610349e-06
cat__Order City_Dartford,3.3985359423264396e-06
cat__Order City_Broomfield,3.3943726129968593e-06
cat__Order State_Maramures,3.3914600551052223e-06
cat__Order City_Bowling Green,3.3844343851961807e-06
cat__Order State_Vrancea,3.380247201276716e-06
cat__Order City_Jiaxing,3.337579822090413e-06
cat__Order City_Stara Zagora,3.3373176796915186e-06
cat__Order State_Siirt,3.3367679897932694e-06
cat__Order City_Saint-Gratien,3.324855970061013e-06
cat__Order City_Thionville,3.3233198098054874e-06
cat__Order City_Catanduva,3.3089195000291182e-06
cat__Order State_Braila,3.3063433136681064e-06
cat__Order City_Castelnau-le-Lez,3.3061733395621247e-06
cat__Order State_Demerara-Berbice Superior,3.302972469621183e-06
cat__Order State_Mandoul,3.2917572670490916e-06
cat__Order State_Vâlcea,3.2848164646030183e-06
cat__Order City_Sannois,3.264716658918898e-06
cat__Order City_Boscoreale,3.263738463412305e-06
cat__Order City_Dubuque,3.257858840671542e-06
cat__Order City_Bandar-e Anzali,3.246585999023019e-06
cat__Order City_Niterói,3.2432190569858627e-06
cat__Order City_Ramnicu Valcea,3.24238468414482e-06
cat__Order City_Bolingbrook,3.2317523204813086e-06
cat__Order City_Landerneau,3.2315716538935915e-06
cat__Order City_Koumra,3.2298642388868747e-06
cat__Order City_Westonaria,3.2295342063549288e-06
cat__Order City_Palhoça,3.212806864360103e-06
cat__Order City_Friedberg,3.211666608547037e-06
cat__Order City_Saint-Avold,3.2079682951186802e-06
cat__Order City_Zwedru,3.1994401631575184e-06
cat__Order State_Mopti,3.196964979481454e-06
cat__Order City_Wilhelmshaven,3.1808581759658203e-06
cat__Order City_Jinhua,3.1626219339862473e-06
cat__Order City_Bene Beraq,3.156139930464755e-06
cat__Order State_Bengkulu,3.1530821325161238e-06
cat__Order City_Siena,3.139517167467788e-06
cat__Order City_Palm Coast,3.1273302986800054e-06
cat__Order City_Roodepoort,3.1212998593527643e-06
cat__Order City_Boksburg,3.1196047442928744e-06
cat__Order City_Saint Cloud,3.1107312190077114e-06
cat__Order City_Carpentras,3.0954829924748903e-06
cat__Order City_Tripoli,3.0901855818766585e-06
cat__Order City_Hove,3.085340089936332e-06
cat__Order City_Yunyang,3.0681634289683734e-06
cat__Order City_Warangal,3.0618334978018348e-06
cat__Order City_Cubuk,3.060014141034565e-06
cat__Order City_Wausau,3.0557672387486556e-06
cat__Order City_Loos,3.04448902215518e-06
cat__Order City_Visalia,3.0358047057685327e-06
cat__Order City_Kitchener,3.0167310071486956e-06
cat__Order State_Ouémé,3.0077133435855524e-06
cat__Order City_Kwangju,3.00559811299091e-06
cat__Order City_Pemba,3.004385016181014e-06
cat__Order City_Yuma,2.9974642458952536e-06
cat__Order City_Nevsehir,2.99715757876937e-06
cat__Order City_Darlington,2.978220692901203e-06
cat__Order City_Franconville,2.974522672081682e-06
cat__Order City_Epworth,2.9695927154853345e-06
cat__Order City_Sylhet,2.962086326990679e-06
cat__Order City_Mopti,2.9492562994983885e-06
cat__Order State_Diana,2.9471163193944943e-06
cat__Order City_Lodi,2.9462572540690046e-06
cat__Order City_Whitby,2.945714073938298e-06
cat__Order State_iauliai,2.9288411751485854e-06
cat__Order City_Kumba,2.9218058431307555e-06
cat__Order City_Yucaipa,2.899241079237835e-06
cat__Order City_San Fernando del Valle de Catamarca,2.8977447423480976e-06
cat__Order State_Golestán,2.8907804346888914e-06
cat__Order State_Mesena,2.8893221636368223e-06
cat__Order City_Amritsar,2.877602593854003e-06
cat__Order City_Gillingham,2.853296968125494e-06
cat__Order City_Olathe,2.849833653377178e-06
cat__Order City_Koshigaya,2.8324306858187086e-06
cat__Order City_Garanhuns,2.8307383262662595e-06
cat__Order State_Herat,2.793606483765065e-06
cat__Order City_Liaoyuan,2.792065620156012e-06
cat__Order City_Copiapó,2.7808329809048784e-06
cat__Order City_Boghni,2.7721348928678065e-06
cat__Order City_Neu-Ulm,2.7582648887522623e-06
cat__Order City_Pekalongan,2.752780426896e-06
cat__Order City_Paisley,2.733228552478777e-06
cat__Order City_Woodstock,2.7318906300732448e-06
cat__Order City_Usol'ye-Sibirskoye,2.7304681637551512e-06
cat__Order City_Riom,2.7280783943393277e-06
cat__Order City_Vigevano,2.7148265479892435e-06
cat__Order City_Quebec,2.711976702114234e-06
cat__Order City_Tatuí,2.709548678847489e-06
cat__Order City_Siauliai,2.707690166130972e-06
cat__Order City_Crawley,2.6967015291639605e-06
cat__Order State_Ziguinchor,2.6713631718802018e-06
cat__Order City_Taverny,2.6683644146683933e-06
cat__Order City_Tanta,2.6589384345276185e-06
cat__Order State_Sud,2.6326327600593955e-06
cat__Order City_Mauguio,2.6236708259728914e-06
cat__Order City_Nigde,2.6109653939274153e-06
cat__Order Country_Surinam,2.598954124036383e-06
cat__Order City_Villavicencio,2.591115411766741e-06
cat__Order City_Yuyao,2.5669758742178455e-06
cat__Order Country_Chad,2.565058056049445e-06
cat__Order City_Avion,2.5583834108823636e-06
cat__Order City_Tarnow,2.5553508712867366e-06
cat__Order City_Linares,2.5152242676227294e-06
cat__Order City_Ashqelon,2.513710272350463e-06
cat__Order City_Bourgoin-Jallieu,2.51118381112718e-06
cat__Order City_Kawagoe,2.4846297017524816e-06
cat__Order State_Dolj,2.480563985108938e-06
cat__Order City_Treviglio,2.4730936918729926e-06
cat__Order City_Sabanalarga,2.466268716304245e-06
cat__Order City_Cuneo,2.4559998307178586e-06
cat__Order City_Avon,2.441249877338633e-06
cat__Order State_Södermanland,2.4399453826597715e-06
cat__Order City_Macon,2.4372637217267754e-06
cat__Order City_Venlo,2.432066895331699e-06
cat__Order City_Cankaya,2.429004744243715e-06
cat__Order City_Braila,2.422417573679536e-06
cat__Order City_Canton,2.421666085836417e-06
cat__Order City_Surrey,2.4099586300616435e-06
cat__Order City_Bento Gonçalves,2.4038457718418723e-06
cat__Order State_Samsun,2.3968152634760923e-06
cat__Order City_Overland Park,2.3955211294895957e-06
cat__Order City_Focsani,2.3882164305603648e-06
cat__Order City_Bellingham,2.3869825609233506e-06
cat__Order City_Marsa Matruh,2.3838057322613617e-06
cat__Order City_Kaspiysk,2.371259052104349e-06
cat__Order State_Saladino,2.3694020757762055e-06
cat__Order City_Baia Mare,2.367837797141945e-06
cat__Order State_Ouest del Sur,2.3652892288790422e-06
cat__Order City_Civitavecchia,2.3546579460899056e-06
cat__Order City_Cruzeiro do Sul,2.3474309951184072e-06
cat__Order City_Khenifra,2.333785004481941e-06
cat__Order City_San Cristóbal,2.332572687340384e-06
cat__Order City_Santiago de Compostela,2.320853766363918e-06
cat__Order City_Salon-de-Provence,2.320672800296806e-06
cat__Order City_Huadian,2.317922933805048e-06
cat__Order City_La Roche-sur-Yon,2.2747693486760017e-06
cat__Order City_Charallave,2.2741813504027604e-06
cat__Order City_Kumanovo,2.2694294548840446e-06
cat__Order State_Sidi Bel Abbes,2.268870448826104e-06
cat__Order City_Kaiserslautern,2.2634568030744158e-06
cat__Order City_Sallanches,2.2633671504052467e-06
cat__Order City_Taixing,2.256359617482746e-06
cat__Order State_Bingöl,2.242866524322132e-06
cat__Order State_Neuquén,2.2320785431032186e-06
cat__Order City_Mentougou,2.2317920363230138e-06
cat__Order City_Hickory,2.228072291388942e-06
cat__Order City_Matehuala,2.2253041554228952e-06
cat__Order City_Stadtlohn,2.2252065507428192e-06
cat__Order City_Felahiye,2.2212585583944264e-06
cat__Order State_Polonia Menor,2.218971054264848e-06
cat__Order City_Girga,2.2178841171375923e-06
cat__Order City_Billings,2.2074364230621937e-06
cat__Order State_Sylhet,2.2026728384782827e-06
cat__Order City_Sidi Bel Abbes,2.2011658391578794e-06
cat__Order City_La Crau,2.198735565318369e-06
cat__Order City_Vence,2.1920360400987626e-06
cat__Order City_Tapachula,2.1916827939559337e-06
cat__Order City_Hradec Králové,2.1893758992777994e-06
cat__Order City_Buffalo Grove,2.1850674863579803e-06
cat__Order City_eMbalenhle,2.1748839350095846e-06
cat__Order Country_Guyana,2.1708323831660425e-06
cat__Order City_New Delhi,2.1648570833115845e-06
cat__Order City_Floridablanca,2.159209850940141e-06
cat__Order City_Cayenne,2.150736668835291e-06
cat__Order City_Karlstad,2.146836928988564e-06
cat__Order State_Nevsehir,2.142677414076701e-06
cat__Order City_Handa,2.1389978144309285e-06
cat__Order City_Apartadó,2.1244269791435705e-06
cat__Order City_Paraná,2.1200692181472865e-06
